"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","751","html-keyboard-response","317","262913","0.0-13.0-1.35","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","800","q","3","Ontogenetic","true","experimental"
"","null","html-keyboard-response","318","263067","0.0-13.0-2.35","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","319","263778","0.0-13.0-0.36","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","320","264584","0.0-13.0-1.36","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1048","html-keyboard-response","321","264833","0.0-13.0-2.36","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","mask grid"," ","","","","","Ontogenetic_Distractor_notarget","onmask","800"," ","8","Ontogenetic","true","experimental"
"","null","html-keyboard-response","322","265544","0.0-13.0-0.37","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","323","266351","0.0-13.0-1.37","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","883","html-keyboard-response","324","266434","0.0-13.0-2.37","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","mask grid"," ","","","","","Ontogenetic_Distractor_notarget","onmask","800"," ","8","Ontogenetic","true","experimental"
"","null","html-keyboard-response","325","267142","0.0-13.0-0.38","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","780","html-keyboard-response","326","267923","0.0-13.0-1.38","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","800","p","3","Ontogenetic","true","experimental"
