"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","82","146459","0.0-9.0-1.18","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1246","html-keyboard-response","83","146506","0.0-9.0-2.18","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","mask grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","onmask","1200","p","8","Ontogenetic","true","practice"
"","null","html-keyboard-response","84","147726","0.0-9.0-3.18","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","85","148243","0.0-9.0-0.19","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","86","149348","0.0-9.0-1.19","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1315","html-keyboard-response","87","149563","0.0-9.0-2.19","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","mask grid"," ","","","","","Phylogenetic_Distractor_Nonthreat_target","onmask","1100","p","3","Ontogenetic","false","practice"
"","null","html-keyboard-response","88","150773","0.0-9.0-3.19","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","feedback screen","null","","","","","","","","","","","",""
"","10294","html-keyboard-response","89","161099","0.0-10.0","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","pre-experimental_briefing"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","90","163648","0.0-11.0-0.0","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","fixation cross","null","","","","","","","","","","","",""
"","1137","html-keyboard-response","91","164786","0.0-11.0-1.0","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","image grid"," ","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","3","Ontogenetic","false","experimental"
"","null","html-keyboard-response","92","164942","0.0-11.0-2.0","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","93","165673","0.0-11.0-0.1","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","fixation cross","null","","","","","","","","","","","",""
"","1096","html-keyboard-response","94","166769","0.0-11.0-1.1","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","image grid"," ","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2500","p","9","Ontogenetic","false","experimental"
"","null","html-keyboard-response","95","166925","0.0-11.0-2.1","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","96","167641","0.0-11.0-0.2","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","fixation cross","null","","","","","","","","","","","",""
"","1937","html-keyboard-response","97","169578","0.0-11.0-1.2","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2500","p","9","Ontogenetic","true","experimental"
"","null","html-keyboard-response","98","169738","0.0-11.0-2.2","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","99","170442","0.0-11.0-0.3","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","fixation cross","null","","","","","","","","","","","",""
"","1697","html-keyboard-response","100","172139","0.0-11.0-1.3","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","image grid"," ","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","3","Ontogenetic","false","experimental"
"","null","html-keyboard-response","101","172301","0.0-11.0-2.3","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","102","173019","0.0-11.0-0.4","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","fixation cross","null","","","","","","","","","","","",""
"","1127","html-keyboard-response","103","174146","0.0-11.0-1.4","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","image grid","p","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","8","Ontogenetic","false","experimental"
"","null","html-keyboard-response","104","174312","0.0-11.0-2.4","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","105","175018","0.0-11.0-0.5","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","fixation cross","null","","","","","","","","","","","",""
"","1952","html-keyboard-response","106","176971","0.0-11.0-1.5","4k6s15Q25O","5d1ea7e579b687001af802c6","6617fad957f7c6a12ea16e26","6622ce27765850925d514890","image grid"," ","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","7","Ontogenetic","false","experimental"
