"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","3854","html-keyboard-response","23","121281","0.0-9.0-2.3","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","mask grid"," ","","","","","Phylogenetic_Distractor_notarget","onmask","2700"," ","6","Ontogenetic","true","practice"
"","null","html-keyboard-response","24","122516","0.0-9.0-3.3","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","25","123040","0.0-9.0-0.4","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","26","125657","0.0-9.0-1.4","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2754","html-keyboard-response","27","125811","0.0-9.0-2.4","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","mask grid"," ","","","","","Phylogenetic_Distractor_notarget","onmask","2600"," ","5","Ontogenetic","true","practice"
"","null","html-keyboard-response","28","127032","0.0-9.0-3.4","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","29","127557","0.0-9.0-0.5","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","fixation cross","null","","","","","","","","","","","",""
"","1459","html-keyboard-response","30","129018","0.0-9.0-1.5","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2500","q","3","Ontogenetic","true","practice"
"","null","html-keyboard-response","31","129175","0.0-9.0-2.5","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","567","html-keyboard-response","32","129958","0.0-9.0-3.5","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","feedback screen"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","33","130495","0.0-9.0-0.6","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","fixation cross","null","","","","","","","","","","","",""
"","1367","html-keyboard-response","34","131862","0.0-9.0-1.6","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2400","q","5","Ontogenetic","true","practice"
"","null","html-keyboard-response","35","132027","0.0-9.0-2.6","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","859","html-keyboard-response","36","133088","0.0-9.0-3.6","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","feedback screen"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","37","133603","0.0-9.0-0.7","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","fixation cross","null","","","","","","","","","","","",""
"","1117","html-keyboard-response","38","134722","0.0-9.0-1.7","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2300","p","8","Ontogenetic","true","practice"
"","null","html-keyboard-response","39","134877","0.0-9.0-2.7","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","708","html-keyboard-response","40","135802","0.0-9.0-3.7","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","feedback screen"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","41","136334","0.0-9.0-0.8","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","fixation cross","null","","","","","","","","","","","",""
"","1966","html-keyboard-response","42","138301","0.0-9.0-1.8","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","image grid"," ","","","","","Ontogenetic_Distractor_notarget","ongrid","2200"," ","9","Ontogenetic","true","practice"
"","null","html-keyboard-response","43","138461","0.0-9.0-2.8","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","44","139687","0.0-9.0-3.8","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","45","140211","0.0-9.0-0.9","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","fixation cross","null","","","","","","","","","","","",""
"","2070","html-keyboard-response","46","142283","0.0-9.0-1.9","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2100","q","7","Ontogenetic","true","practice"
"","null","html-keyboard-response","47","142447","0.0-9.0-2.9","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","878","html-keyboard-response","48","143541","0.0-9.0-3.9","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","feedback screen"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","49","144069","0.0-9.0-0.10","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","fixation cross","null","","","","","","","","","","","",""
"","1340","html-keyboard-response","50","145411","0.0-9.0-1.10","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2000","q","6","Ontogenetic","true","practice"
"","null","html-keyboard-response","51","145563","0.0-9.0-2.10","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","793","html-keyboard-response","52","146573","0.0-9.0-3.10","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","feedback screen"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","53","147108","0.0-9.0-0.11","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","fixation cross","null","","","","","","","","","","","",""
"","1762","html-keyboard-response","54","148871","0.0-9.0-1.11","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","image grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","1900","p","5","Ontogenetic","true","practice"
"","null","html-keyboard-response","55","149031","0.0-9.0-2.11","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","725","html-keyboard-response","56","149973","0.0-9.0-3.11","ggJTmBvICF","5e8537fe23609011fe987ca7","6617fad957f7c6a12ea16e26","6622cf444892fad802096e1e","feedback screen"," ","","","","","","","","","","","",""
